id_customer,recency,frequency,monetary
4801,376,0.4069,310.53
4804,407,0.0966,113.73
4806,489,0.4759,811.38
4815,2233,0.0207,57.74
4819,1183,0.0207,141.49
4827,697,0.0483,80.17
4829,2119,0.0138,42.74
4831,111,1.5793,4551.13
4836,1830,0.0759,67.98
4837,1940,0.0345,163.48
4843,1106,0.0414,114.52
4844,2265,0.0552,106.72
4852,1214,0.0207,31.51
4853,337,0.3448,613.29
4855,1559,0.0069,14.27
4859,1137,0.1379,105.54
4860,1025,0.4276,531.07
4871,871,0.0276,144.04
4872,2664,0.0207,33.44
4874,1445,0.1931,426.98
4881,431,0.9724,3090.29
4882,424,0.0069,28.47
4885,149,0.0069,6.65
4886,578,0.0069,27.76
4894,1179,0.0276,117.71
4895,1484,0.3310,466.57
4901,1924,0.0069,54.00
4905,2570,0.0069,23.30
4909,1528,0.0276,59.35
4912,216,0.4207,743.14
4917,670,0.1103,206.57
4924,1595,0.0483,102.68
4926,2237,0.0138,15.55
4927,586,0.0276,31.46
4930,872,0.0483,104.54
4933,1011,0.0069,8.10
4937,1482,0.0138,22.63
4938,845,0.1931,380.17
4941,1548,0.0276,26.44
4943,2431,0.0069,69.67
4944,118,0.3586,475.25
4945,453,0.1655,338.89
4946,785,0.1034,191.42
4947,2589,0.0069,14.92
4948,1239,0.3103,157.88
4954,395,0.2621,492.54
4955,2842,0.0138,46.07
4961,141,0.1448,735.79
4968,355,0.3586,867.86
4970,2456,0.0207,171.32
4973,512,0.2414,461.46
4975,2660,0.0207,214.95
4976,444,0.1034,104.85
4983,893,0.0276,73.43
4987,2321,0.0069,72.83
4988,2144,0.1448,676.99
4989,819,0.0414,79.98
4995,1185,0.1517,355.92
5008,1303,0.0138,36.38
5009,1543,0.1172,155.55
5012,201,0.0345,52.28
5014,818,0.1793,333.48
5025,372,0.0966,76.02
5030,572,0.0276,18.32
5032,2062,0.0069,41.63
5036,1175,0.0207,37.02
5039,2142,0.0828,87.43
5047,1350,0.4069,488.62
5049,937,0.0552,113.45
5050,112,0.2207,236.34
5052,2349,0.0138,66.65
5058,1780,0.1793,263.33
5061,184,0.0414,45.91
5071,275,0.0483,115.31
5073,448,0.0207,16.77
5074,751,0.1034,97.55
5078,2044,0.0414,85.76
5079,116,0.0483,67.24
5088,2873,0.0069,53.12
5089,433,0.0345,54.21
5093,1155,0.0828,174.81
5099,818,0.0483,66.49
5100,749,0.0069,16.66
5101,449,0.0966,302.43
5107,2294,0.0276,118.29
5121,408,1.1034,1666.65
5127,669,0.0069,17.11
5128,887,0.0069,20.76
5130,1932,0.0414,168.50
5136,292,0.1172,321.86
5143,1104,0.0483,55.68
5149,2275,0.0276,104.81
5153,203,0.7310,515.46
5156,2113,0.0345,131.93
5158,1393,0.0897,60.83
5159,496,0.0552,74.40
5160,628,0.1310,168.49
5175,2881,0.0069,34.35
5176,1446,0.0828,152.37
5178,658,0.1103,192.61
5179,982,0.0828,154.02
5211,1546,0.1379,277.92
5220,768,0.0417,43.94
5223,1710,0.0069,65.25
5227,569,0.2569,357.39
5230,1846,0.0417,114.19
5240,117,0.1875,424.46
5246,2125,0.0069,44.76
5247,1899,0.0139,83.39
5255,2593,0.0208,32.35
5262,384,0.1042,227.86
5264,1919,0.0139,70.38
5266,2522,0.0139,67.13
5282,128,0.0903,130.48
5285,962,0.0764,45.10
5292,2161,0.0069,24.96
5297,411,0.2847,972.98
5299,1086,0.3819,703.01
5304,2312,0.0069,54.16
5306,915,0.0139,62.35
5308,2330,0.0069,45.75
5310,2262,0.0278,179.89
5311,1520,0.1528,476.71
5317,2352,0.0069,54.68
5318,508,0.0903,47.82
5319,552,0.0486,161.36
5325,811,0.0208,44.83
5326,1636,0.0139,4.52
5328,2352,0.0833,243.52
5330,1541,0.1181,154.58
5331,2487,0.0139,44.78
5336,1820,0.0486,98.96
5339,470,0.1944,595.51
5343,2393,0.0069,20.83
5344,1950,0.0208,194.08
5346,1183,0.5069,1214.60
5347,1684,0.0139,19.72
5350,799,0.0208,43.11
5351,409,0.5486,868.36
5352,2488,0.0139,44.34
5355,309,0.2708,238.77
5358,211,0.0625,578.73
5368,1728,0.0278,68.94
5373,2425,0.0278,37.45
5399,887,0.0556,105.48
5400,1136,0.3889,2136.54
5403,447,0.0139,45.59
5406,1137,0.1250,387.96
5412,1220,0.0278,25.97
5416,2200,0.0069,18.68
5420,2185,0.0069,103.29
5430,1193,0.0069,62.50
5434,1185,0.0139,20.16
5441,1765,0.0139,47.02
5447,2430,0.1736,171.65
5449,2658,0.0069,13.87
5454,1970,0.0139,31.55
5460,494,0.6389,1157.34
5463,733,0.0556,119.62
5467,2473,0.0278,188.58
5473,1857,0.0764,114.69
5477,536,0.0278,73.68
5481,2175,0.0139,42.36
5495,1008,0.0208,35.06
5496,1817,0.0417,76.05
5506,2680,0.0139,64.51
5507,111,0.1111,306.19
5512,2787,0.0139,46.65
5521,2792,0.0278,80.28
5523,1299,0.0139,27.24
5524,2152,0.0139,125.71
5525,2523,0.0694,191.37
5529,814,0.0903,181.59
5534,1845,0.0208,36.68
5542,2650,0.0069,89.25
5543,1394,0.0417,101.06
5545,2226,0.0764,246.68
5548,167,0.5417,465.29
5549,1502,0.0903,240.72
5551,388,0.0903,204.02
5555,2869,0.0139,61.05
5565,2282,0.0694,294.30
5570,1130,0.3194,517.20
5571,171,0.0417,98.63
5575,112,0.0764,244.79
5577,1238,0.0139,22.10
5580,657,0.0139,111.53
5581,1548,0.0347,49.69
5597,1028,0.0972,173.43
5599,449,0.0486,86.29
5600,1905,0.0139,41.69
5603,1331,0.0833,127.25
5604,446,0.1528,473.71
5605,380,0.4236,569.41
5614,336,0.0208,30.33
5623,1143,0.0556,189.35
5627,571,0.0833,219.57
5628,209,0.4236,644.83
5629,1311,0.0347,12.75
5630,224,0.0625,132.78
5632,463,0.0764,125.58
5634,768,0.0069,8.74
5635,110,0.0069,22.75
5637,2483,0.0347,51.50
5640,1975,0.0764,197.42
5646,651,0.0347,24.73
5652,1606,0.1181,178.21
5657,1726,0.0278,38.63
5672,515,0.0764,159.82
5674,2779,0.0208,43.91
5677,448,0.7083,2439.48
5680,2736,0.0208,164.70
5683,2205,0.1528,172.78
5685,2849,0.0208,70.00
5688,548,0.2361,282.67
5700,1420,0.0069,30.33
5706,496,0.0347,54.10
5708,1109,0.0069,15.62
5712,805,0.3611,444.21
5717,363,0.1528,228.04
5718,1616,0.0139,42.55
5719,468,0.0625,124.56
5723,1816,0.0069,60.86
5725,2196,0.1389,145.27
5728,175,0.0903,212.56
5729,755,0.0069,23.18
5734,1921,0.0140,44.90
5739,316,0.0210,20.69
5741,2480,0.0070,11.63
5746,758,0.0629,102.53
5749,111,0.3357,647.50
5751,2702,0.0140,26.13
5756,854,0.1399,191.94
5761,432,0.0210,65.28
5766,1808,0.0280,27.55
5771,2649,0.0280,89.97
5772,1330,0.0420,47.81
5774,2684,0.0280,47.85
5778,1985,0.0210,50.81
5780,2108,0.0140,44.92
5781,2072,0.0210,103.33
5789,932,0.0070,14.25
5791,1034,0.0070,17.22
5794,2437,0.1818,378.04
5795,1329,0.0210,18.35
5797,749,0.0699,223.09
5806,494,0.0979,66.05
5809,460,0.0070,7.89
5813,118,0.1259,660.90
5817,216,0.2797,725.07
5823,687,0.0070,7.79
5825,550,0.0839,116.06
5827,811,0.0420,87.41
5831,1271,0.0070,10.62
5832,2317,0.0350,42.92
5836,1963,0.0140,33.24
5837,1547,0.0420,95.11
5839,2621,0.0070,49.92
5845,271,0.3077,278.50
5847,2289,0.0280,45.22
5857,878,0.0699,140.26
5858,290,0.0699,163.28
5864,1683,0.0909,496.10
5874,650,0.0909,90.83
5875,2004,0.0490,100.45
5878,2463,0.0140,127.71
5879,2544,0.0070,37.46
5881,363,0.1259,246.55
5884,2196,0.0210,85.34
5895,1370,0.1119,80.38
5911,198,0.0350,30.05
5912,1910,0.0699,214.77
5913,189,0.4056,537.28
5916,1532,0.4685,765.80
5917,1465,0.0140,16.09
5918,1422,0.0210,74.79
5920,2599,0.0280,114.65
5924,2304,0.0140,55.71
5925,1166,0.0350,16.99
5926,269,0.0909,263.48
5927,2268,0.0769,157.51
5931,1646,0.0420,49.83
5933,390,0.0210,80.48
5937,1695,0.0420,130.80
5938,388,0.0140,75.61
5945,297,0.0140,32.93
5949,1108,0.0979,166.62
5953,988,0.0070,6.94
5954,902,0.2937,548.50
5962,1029,0.1119,123.82
5968,1613,0.0280,102.52
5975,480,0.4965,1194.46
5990,361,0.0420,25.65
5998,2007,0.0629,165.78
6009,381,0.6503,1119.33
6012,240,0.0420,60.93
6014,162,0.0769,72.28
6015,2385,0.0490,131.26
6016,175,0.6224,719.66
6023,1196,0.0070,27.95
6025,298,0.0210,27.17
6030,2241,0.0070,48.71
6031,972,0.0280,52.12
6054,2612,0.0909,147.13
6056,1474,0.0070,24.03
6058,2168,0.0699,271.25
6059,2230,0.0559,93.82
6065,1232,0.0629,121.71
6069,230,0.2028,372.31
6075,2460,0.0490,258.67
6082,1547,0.0210,83.81
6084,2666,0.0490,422.55
6088,811,0.2797,228.24
6089,1361,0.0490,25.86
6093,2790,0.0350,83.53
6094,1984,0.0839,129.45
6104,1251,0.0140,61.77
6112,1186,0.0070,25.86
6114,1486,0.0070,13.53
6120,2262,0.0350,99.21
6123,983,0.2657,191.43
6124,465,0.0490,307.28
6128,922,0.0420,23.17
6130,1913,0.2517,738.83
6134,118,0.0350,25.71
6149,131,0.2028,197.51
6153,1607,0.0979,20.03
6157,513,0.0350,64.86
6164,124,0.4615,877.09
6170,651,0.5175,505.95
6176,1851,0.0140,44.18
6188,1577,0.0420,60.27
6190,487,0.0350,2.40
6195,835,0.3986,381.09
6196,164,1.5524,3347.04
6205,2065,0.1049,247.79
6207,2120,0.0280,90.29
6208,540,0.0280,26.27
6213,1284,0.0280,3.22
6215,1504,0.9161,1927.34
6221,960,0.0769,79.21
6222,1395,0.0070,12.09
6232,128,1.0420,1883.57
6236,1142,0.0210,13.74
6241,230,0.1049,405.23
6244,814,0.1399,526.17
6247,1336,0.0909,458.17
6250,473,0.0909,297.80
6251,608,0.0140,78.91
6258,959,0.0420,20.32
6259,1228,0.4056,1075.72
6262,143,0.0350,81.03
6267,1541,0.0070,36.96
6269,450,0.0210,45.28
6271,1917,0.0280,93.54
6273,285,0.1678,161.41
6287,377,0.0140,16.30
6291,1030,0.1469,242.63
6292,2463,0.0140,17.34
6293,377,0.2098,402.04
6301,858,0.0490,87.74
6302,1548,0.0769,171.56
6303,2280,0.0839,518.26
6310,1184,0.0140,14.78
6311,623,0.1119,264.53
6320,973,0.8881,1743.86
6325,1534,0.2727,369.03
6328,143,1.0420,2525.61
6330,1159,0.0629,107.71
6331,1752,0.2238,325.00
6332,1417,1.0140,1344.14
6342,2552,0.0282,106.30
6347,2069,0.1479,145.79
6355,2042,0.1338,273.06
6356,2862,0.0493,62.20
6368,226,0.0070,19.07
6371,441,0.0352,25.87
6376,2424,0.0282,42.49
6378,1994,0.0211,72.05
6382,466,0.0070,11.13
6383,2262,0.0423,133.46
6397,1301,0.2887,441.10
6399,837,0.0352,16.47
6400,2528,0.0211,117.02
6404,1480,0.0845,113.23
6405,1326,0.0211,8.71
6406,268,0.0352,26.82
6408,2716,0.0282,43.84
6412,2303,0.0070,29.16
6418,122,0.0775,131.99
6422,1695,0.2535,557.67
6425,1690,0.1127,40.34
6427,1047,0.0141,30.95
6436,2145,0.0282,83.83
6441,340,0.0493,114.61
6454,263,0.1831,198.35
6460,363,0.3028,713.73
6464,2169,1.0845,8138.62
6467,1549,0.1056,-66.82
6471,1102,0.2465,386.90
204925,412,0.0769,22.84
204926,412,0.0769,22.17
6480,2383,0.1549,249.92
6486,164,0.0141,40.48
6493,279,0.4718,765.26
6498,261,0.0845,60.87
6505,1756,0.0070,18.88
6513,362,0.0070,16.54
6518,234,0.0282,11.54
6534,1184,0.0845,81.43
6537,2266,0.0845,110.70
6543,2447,0.0493,87.11
6545,2186,0.0070,7.42
6546,1351,0.0352,97.26
6553,2061,0.1268,375.98
6558,1732,1.2535,3116.88
6561,732,0.1197,169.31
6567,1538,0.1056,248.94
6568,2438,0.0141,14.82
6578,814,0.0493,80.58
6579,1241,0.0775,91.34
6590,208,0.0070,16.01
6594,1914,0.0211,60.75
6599,753,0.0352,34.34
6603,273,0.3592,1188.83
6606,235,0.0282,31.58
6611,842,0.0141,100.17
6615,2460,0.0423,238.99
6619,831,0.0070,11.97
6621,2427,0.0563,46.09
6623,599,0.0423,83.58
6644,469,0.2324,543.73
6647,1580,0.0070,35.99
6651,774,0.0775,109.78
6654,448,0.0986,299.04
6659,936,0.0282,31.26
6664,2354,0.0986,147.10
6670,443,0.1127,149.97
6672,2261,0.0070,22.45
6673,1874,0.0845,79.52
6675,835,0.4718,836.67
6677,1797,0.3873,1058.77
6679,397,0.0493,290.11
6681,2483,0.0141,106.66
6685,153,0.1972,188.18
6690,2454,0.0141,162.71
6698,1315,0.2324,303.00
6701,441,0.1972,335.68
6703,2676,0.0352,31.69
6704,837,0.0493,47.48
6712,1964,0.0493,126.86
6719,2437,0.0141,28.31
6722,2467,0.0352,87.40
6732,1547,0.0211,50.01
6762,996,0.0141,7.71
6772,731,0.1127,260.62
6774,1913,0.0282,121.50
6775,1240,0.0493,67.42
6780,172,0.2394,581.71
6788,445,0.1690,367.79
6800,1253,0.0563,37.18
6805,355,0.0070,13.98
6808,494,0.3732,407.12
6809,390,0.2958,456.14
6814,2583,0.0352,77.74
6816,2597,0.0070,99.33
6822,958,0.0704,50.99
6825,117,0.0282,42.44
6829,947,0.1056,187.23
6831,2549,0.0141,45.08
6846,1558,0.0070,8.05
6848,2837,0.0141,36.62
6851,289,0.0071,9.20
6855,485,0.0709,214.00
6857,2277,0.0638,194.96
6858,1188,0.0993,347.33
6862,2481,0.0284,73.58
6864,1755,0.0638,291.26
6865,1622,0.0780,157.02
6866,877,0.0709,74.46
6872,1755,0.0213,36.47
6876,1159,0.0213,17.12
6895,2172,0.2837,990.81
6911,2660,0.0142,53.92
6912,571,0.7092,1036.96
6914,1707,0.0142,12.87
6916,2158,0.0071,33.32
6918,2225,0.0355,46.13
6924,1441,0.0284,78.93
6926,510,0.0426,73.11
6934,194,0.0426,60.16
6939,1161,0.0355,58.42
6948,2118,0.0284,30.96
6950,527,0.4255,1058.06
6958,2674,0.0213,30.52
6960,2636,0.0071,48.75
6962,449,0.3617,961.13
6969,1184,0.0071,3.32
6971,2171,0.0142,26.65
6972,1116,0.0071,6.49
6975,2285,0.1064,197.34
6982,113,0.0709,96.15
6986,2581,0.1135,792.84
6988,1801,0.0355,38.01
6992,2685,0.4397,621.25
6993,2638,0.0426,58.11
7005,2268,0.1773,385.13
7010,2442,0.0213,125.13
7011,2181,0.0284,175.54
7012,1934,0.0071,39.97
7014,397,0.0284,50.60
7015,1565,0.0496,100.88
7035,2355,0.0142,66.65
7039,1571,0.0071,18.63
7042,1185,0.1206,245.91
7053,152,0.0071,4.17
7059,966,0.1064,311.59
7069,139,0.2979,298.29
7072,2267,0.0851,383.28
7090,1679,0.0567,168.58
7092,634,0.0142,13.22
7095,161,1.0284,1609.69
7096,2020,0.0213,95.78
7099,181,0.0071,9.33
7101,578,0.0284,27.64
7111,2341,0.0071,53.30
7112,1667,0.0071,3.33
7117,2240,0.0284,52.48
7122,113,0.2766,228.44
7128,646,0.1135,170.86
7130,604,0.0567,90.44
7132,1693,0.0213,48.51
7133,2102,0.0993,242.56
7137,381,0.0993,186.02
7139,659,0.2624,669.54
7140,2477,0.0780,145.03
7141,970,0.0496,199.84
7157,1318,0.0284,55.26
7160,237,0.0071,8.23
7161,2360,0.0780,142.69
7162,2271,0.0142,69.37
7170,129,0.2340,269.92
7171,538,0.2908,495.02
7188,353,0.1631,355.34
7190,2481,0.0071,11.63
7195,380,0.1489,440.20
7218,216,1.1135,2159.35
7219,2672,0.0355,46.54
7231,1242,0.0638,153.21
7236,2153,0.0851,105.40
7237,481,0.2411,602.01
7243,1878,0.1135,47.90
7256,900,0.0142,24.34
7258,970,0.0213,15.04
7259,1619,0.0213,134.95
7261,605,0.0426,36.91
7262,1530,0.0213,61.78
7264,1433,0.0709,168.75
7266,132,0.1631,639.37
7268,2198,0.0355,110.26
7272,2378,0.0284,76.91
7275,874,0.1560,360.48
7279,2835,0.0284,192.99
7283,814,0.2057,373.43
7287,331,1.5887,4382.26
7289,858,0.1915,385.00
7290,1462,0.0213,67.83
7294,1601,0.0142,68.49
7300,1197,0.0567,162.46
7303,2024,0.3262,631.39
7304,2454,0.1418,245.53
7305,1171,0.0638,125.90
7313,1618,0.1064,173.51
7318,497,0.1206,425.92
7320,1698,0.1915,36.97
7321,2693,0.0142,45.93
7331,1895,0.1135,342.16
7336,965,0.3617,280.21
7337,2839,0.0426,150.89
7340,186,0.4894,945.78
7347,1876,0.0071,7.00
7349,751,0.0071,7.79
7351,2305,0.0071,16.66
7359,1669,0.0567,58.00
7366,632,0.1702,259.98
7367,1470,0.1348,278.56
7368,1818,0.0071,5.22
7374,1410,0.0851,172.10
7379,1048,0.0071,1.05
7394,2577,0.0071,62.93
7408,2526,0.0071,27.51
7411,916,0.0142,36.62
7415,517,0.1418,191.97
7418,1329,0.0284,19.32
7426,1099,0.0638,11.88
7428,139,0.0284,81.59
7430,2154,0.0071,67.46
7436,151,0.9007,1000.22
7437,254,0.1277,544.34
7439,149,0.1631,278.78
7449,2469,0.0213,98.81
7451,2720,0.0355,64.70
7458,1458,0.1135,435.97
7459,466,0.0496,49.13
7468,1282,0.0071,1.39
7470,242,0.0496,56.33
7493,1739,0.0213,55.79
7494,236,0.4255,398.02
7499,829,0.0071,108.33
7501,2292,0.1418,226.55
7503,1421,0.0284,104.36
7507,513,0.3901,523.60
7509,1643,0.0071,5.18
7511,148,0.0567,62.34
7513,1546,0.0851,260.53
7522,2033,0.0071,19.92
7531,336,0.1206,233.36
7532,145,0.0213,36.30
7533,2031,0.0993,730.34
7545,1334,0.2553,284.27
7549,1761,0.0638,132.92
7551,456,0.1489,142.49
7552,1105,0.0142,27.02
7554,133,0.0709,212.20
7557,1280,0.1348,93.48
7562,1042,0.0142,10.22
7563,163,0.6738,1884.80
7564,1160,0.0993,411.23
7565,244,0.0780,187.35
7566,1541,0.0142,18.11
7567,2630,0.0071,115.83
7570,602,0.0426,34.82
7575,2783,0.0213,162.20
7580,1183,0.0071,24.29
7587,2180,0.0213,31.79
7595,270,0.0284,21.40
7607,1545,0.0213,66.42
7610,511,0.0922,232.34
7619,666,0.1277,173.66
7633,123,2.0851,2398.00
7641,636,0.0142,11.40
7649,602,0.0071,8.18
7650,367,0.0780,219.04
7657,485,0.2979,455.18
7662,1922,0.0071,8.32
7665,507,0.1631,440.23
7671,144,0.1135,220.26
7677,530,0.0780,106.46
7683,1952,0.0709,127.35
7693,2658,0.0071,31.88
7695,279,1.2979,3206.85
7700,1323,0.0714,60.15
7701,585,0.0143,27.42
7712,528,0.2571,288.93
7713,1549,0.0143,102.21
7716,280,0.7500,1736.68
7717,447,0.0286,27.37
7721,1601,0.0071,38.98
7725,2074,0.0214,209.89
7729,1523,0.2071,404.76
7732,293,0.1786,614.09
7734,2142,0.0643,243.86
7752,2839,0.0286,399.53
7754,1548,0.0643,60.74
7764,2040,0.1071,340.90
7766,1853,0.0429,107.71
7770,435,0.2143,793.34
7772,1962,0.0357,198.90
7777,809,0.0071,33.34
7803,2864,0.0143,13.20
7806,192,0.1429,147.82
7811,2671,0.0143,67.46
7820,814,0.0286,93.18
7823,793,0.1000,246.66
7831,656,0.0143,40.70
7839,2631,0.0643,156.52
7845,350,0.1786,471.35
7851,1390,0.0071,15.21
7852,2332,0.0857,274.29
7854,950,0.0071,35.99
7863,839,0.6000,1733.33
7866,1620,0.1143,197.81
7874,817,0.1214,127.30
7882,647,0.1143,163.80
7883,2264,0.0429,42.85
7884,1116,0.0357,81.44
7890,238,0.3286,366.70
7899,2216,0.0429,157.55
7912,1159,0.5571,1887.22
7915,986,0.0357,67.16
7917,2483,0.0214,30.17
7918,2631,0.0143,59.35
7925,233,0.1000,200.17
7927,117,0.0429,31.58
7930,708,0.0143,36.47
7938,2465,0.0571,141.84
7948,1206,0.0071,14.68
7949,1827,0.0071,26.38
7954,210,0.5071,1813.06
7963,440,0.0929,203.34
7966,2751,0.0071,23.33
7970,721,0.1500,431.75
7973,201,0.3429,685.39
7976,154,0.1357,440.59
7978,2490,0.0143,38.65
7981,2439,0.0143,20.36
7991,2276,0.0571,191.50
7994,1523,0.0071,142.25
8006,1785,0.1571,218.65
8012,443,0.0071,30.88
8013,1445,0.0143,20.51
8014,2002,0.0143,719.12
8015,208,0.0500,99.63
8016,2526,0.0714,114.90
8026,710,0.0500,96.51
8028,1549,0.0286,103.97
8031,2527,0.0643,69.09
8042,1502,0.2214,691.96
8045,113,0.2571,592.82
8049,1587,0.0143,24.68
8052,2351,0.1429,158.46
8057,2196,0.0143,16.95
8059,2477,0.1071,88.80
8065,2426,0.0143,43.47
8066,2136,0.0071,65.93
8067,2489,0.0071,28.74
8068,2700,0.0357,92.89
8081,591,0.0286,52.99
8082,2675,0.0214,75.48
8084,2034,0.0643,683.38
8086,2321,0.0643,149.23
8096,959,0.0643,84.62
8097,1819,0.0214,26.84
8110,2347,0.1571,287.88
8123,244,0.0071,7.48
8124,323,0.1714,306.12
8131,1229,0.0286,67.91
8136,2882,0.0143,27.98
8140,449,0.0143,16.53
8156,610,0.4071,698.98
8161,1994,0.1214,307.96
8170,947,0.1286,362.87
8204,1005,0.0071,7.97
8209,1773,0.0571,188.65
8221,742,0.0071,10.14
8224,2237,0.0071,74.96
8225,388,0.0643,137.66
8226,1849,0.0143,26.79
8235,2669,0.0071,55.42
8237,160,0.1857,326.44
8243,2040,0.0071,24.58
8244,1982,0.0214,414.97
8247,849,0.0214,62.27
8254,2632,0.0714,112.77
8261,2060,0.0286,226.57
8275,2116,0.0429,120.67
8276,2652,0.0214,198.51
8279,266,0.0286,89.79
8280,1186,0.0143,100.03
8286,301,0.0143,29.23
8292,1189,0.2714,388.30
8295,918,0.1643,291.08
8300,1300,0.2786,303.75
8302,1477,0.0143,32.38
8305,493,0.0143,47.40
8306,307,0.2071,347.25
8307,440,0.6357,1262.52
8323,2093,0.0143,59.92
8326,775,0.0571,169.93
8332,2056,0.0143,41.54
8346,627,0.2000,213.62
8348,1460,0.0357,134.89
8350,1853,0.0071,5.80
8351,468,0.0571,131.64
8359,116,0.1286,232.64
8363,1265,0.0214,116.97
8365,1340,0.2714,556.35
8376,2799,0.0144,24.96
8377,1746,0.0432,42.46
8407,1107,0.0791,177.01
8410,349,0.0504,46.92
8411,1926,0.0072,86.35
8412,2482,0.0288,20.14
8421,2383,0.0144,6.64
8425,1461,0.0216,31.77
8430,889,0.1727,483.32
8431,608,0.0072,15.64
8437,453,0.0647,115.07
8440,232,0.0504,44.54
8455,944,0.0144,20.35
8457,2404,0.0432,286.13
8459,2179,0.0072,7.42
8460,1215,0.0144,73.18
8463,1827,0.0072,9.02
8466,499,0.0288,98.91
8477,603,0.2302,442.45
8479,888,0.0360,93.94
8483,227,0.0072,15.78
8488,650,0.1079,152.79
8492,1224,0.0863,179.58
8493,2121,0.4029,1062.56
8499,1145,0.0072,13.97
8500,2734,0.0144,64.80
8501,884,0.0288,34.01
8516,2355,0.0576,61.05
8517,374,0.0576,51.55
8519,2071,0.0144,83.25
8523,494,0.0072,10.22
8527,1402,0.0216,22.17
8530,511,0.1367,314.87
8532,2635,0.0144,90.04
8535,771,0.0432,186.90
8546,1355,0.0072,20.66
8558,944,0.0072,6.09
8559,1492,0.0144,16.59
8564,2233,0.0072,33.32
8565,1206,0.1151,278.88
8566,871,0.0216,42.52
8573,226,0.3381,509.84
8574,2223,0.0360,76.68
8577,1421,0.1079,215.39
8579,1909,0.0072,102.71
8580,1661,0.1367,153.60
8584,568,0.0216,48.91
8593,2526,0.0360,64.37
8596,2803,0.0072,27.54
8598,512,0.0360,53.11
8612,2590,0.0719,198.92
8617,2158,0.0719,214.59
8621,1213,0.0288,22.86
8625,1177,0.2734,622.97
8629,1615,0.0863,56.57
8632,481,1.8993,2364.32
8638,854,0.8345,1307.26
8639,2623,0.2590,261.93
8642,1115,0.0360,18.37
8646,645,0.0432,47.54
8653,1879,0.0288,74.10
8656,836,0.1007,106.67
8659,542,0.0216,32.36
8661,1987,0.0072,41.10
8664,450,0.0863,166.88
8673,619,0.3597,722.25
8676,561,0.1511,227.29
8680,1565,0.2734,170.20
8689,853,0.0072,19.77
8690,763,0.1511,984.82
8691,772,2.7770,4429.91
8696,1711,0.0360,134.80
8698,990,0.1727,510.87
8699,1116,0.1007,349.25
8707,151,0.2014,398.77
8719,1126,0.1511,61.76
8720,749,0.0072,19.23
8726,1790,0.0791,211.17
8729,2635,0.0719,106.73
8736,987,0.0504,57.16
8739,1617,0.0288,27.78
8743,440,0.4317,824.36
8744,603,0.0072,7.79
8761,2547,0.1007,120.48
8762,229,0.2878,481.28
8763,487,0.0360,135.86
8775,2609,0.0288,49.12
8777,2755,0.0432,95.50
8778,725,0.5252,949.48
8779,1692,0.0647,101.62
8780,2055,0.1655,376.03
8781,2097,0.0432,105.88
8782,2768,0.0072,73.33
8785,1434,0.0144,22.66
8786,208,0.0288,54.46
8787,268,0.5036,684.11
8795,442,0.1079,98.78
8805,1182,0.0072,10.23
8806,2653,0.1942,252.64
8807,220,0.3094,564.83
8815,2697,0.0288,61.88
8816,2212,0.0072,43.16
8825,629,0.2014,453.51
8827,2735,0.0288,51.66
8840,2421,0.1942,283.12
8848,773,0.4245,751.19
8853,878,0.0288,55.73
8854,2809,0.0504,97.79
8855,2328,0.0072,94.21
8856,145,0.4388,909.16
8857,1502,0.0360,12.53
8860,1931,0.1151,316.83
8862,1761,0.0144,92.88
8865,582,0.0791,103.91
8870,2672,0.0072,37.48
8871,2347,0.0072,24.99
8874,135,0.3381,384.44
8877,2664,0.0719,97.90
8879,2265,0.0432,73.97
8885,1713,0.0360,37.30
8890,266,0.2086,409.14
8897,1865,0.0144,61.02
8907,454,0.0288,72.93
8909,165,0.1511,207.82
8910,932,0.0216,7.64
8912,759,0.0432,130.11
8915,1891,0.0719,153.48
8925,796,0.1727,470.08
8938,957,0.0216,10.64
8943,2205,0.0288,79.30
8953,2314,0.0072,54.16
8954,370,0.1655,281.70
8958,1158,0.0719,83.92
8963,2519,0.0144,46.08
8976,1880,0.0647,154.84
8992,1896,0.0216,43.70
8994,2771,0.0072,60.21
8998,1687,0.0216,11.22
9001,1780,0.0072,29.93
9003,2483,0.0216,34.98
9007,2195,0.0288,76.45
9009,473,0.0935,165.57
9010,2856,0.0647,159.86
9015,1837,0.0360,52.68
9019,1913,0.0144,59.91
9020,1225,0.0576,47.81
9022,1341,0.1079,144.18
9030,748,0.2734,776.06
9032,2073,0.0504,118.16
9036,884,0.0072,16.01
9044,1021,0.0144,17.90
9057,570,0.1799,176.69
9065,1124,0.0072,13.63
9067,251,2.4820,3604.67
9074,671,0.1799,380.38
9079,582,0.1511,367.07
9080,2491,0.1007,43.73
9085,957,0.0432,140.92
9089,2389,0.0144,43.62
9093,2348,0.0288,100.21
9097,812,0.2302,238.31
9102,734,0.0432,36.93
9118,2712,0.0144,58.78
9128,1974,0.0216,62.96
9134,2773,0.0360,95.50
9135,633,0.3453,531.63
9141,1538,0.1151,191.26
9150,1395,0.0507,216.07
9159,416,0.0072,27.65
9173,2843,0.0072,58.32
9178,295,0.0435,47.52
9179,2354,0.0217,62.46
9191,1733,0.0145,24.18
9193,2620,0.0145,59.33
9196,333,0.0145,22.04
9198,1241,0.0072,12.68
9200,844,0.1739,274.34
9202,690,0.2101,141.87
9205,1559,0.0435,136.42
